   -0.137404823303222656E+01    0.597496628761291504E+00   -0.161446233987808228E+02    0.405437052249908447E+00   -0.454296708106994629E+00    0.977969169616699219E-02   -0.989636943829129683E+06   -0.620896350544150710E+01    1
   -0.190455985069274902E+01   -0.725827813148498535E+00   -0.164530946016311646E+02    0.272136688232421875E+00   -0.607097148895263672E-01   -0.650794148445129395E+00   -0.988265648826463730E+06   -0.621146350544150838E+01    1
   -0.199908018112182617E+01    0.493203759193420410E+01   -0.160917996168136597E+02    0.312402248382568359E+00    0.572704315185546875E+00    0.470421075820922852E+00   -0.982496228858534596E+06   -0.621396350544150700E+01    1
    0.184956312179565430E+00   -0.256441593170166016E+01   -0.158549373149871826E+02    0.547048211097717285E+00    0.524012446403503418E+00    0.158109784126281738E+00   -0.977337066555110388E+06   -0.621646350544150472E+01    1
    0.112824773788452148E+01   -0.134310960769653320E+01   -0.160088092088699341E+02    0.580438077449798584E+00    0.236665368080139160E+00    0.700509309768676758E+00   -0.962114196599130402E+06   -0.621896350544153709E+01    1
    0.675787925720214844E+00   -0.275923013687133789E+00   -0.159186623096466064E+02    0.181016802787780762E+00    0.293015241622924805E-01   -0.781609654426574707E+00   -0.954394136263111141E+06   -0.622146350544152416E+01    1
    0.296925067901611328E+00   -0.380910336971282959E+01   -0.160545083284378052E+02    0.904254138469696045E+00    0.985720157623291016E-01    0.259422779083251953E+00   -0.944037917466516490E+06   -0.622396350544153076E+01    1
    0.975632190704345703E+00   -0.497854292392730713E+01   -0.161931924819946289E+02    0.163663625717163086E+00    0.858117341995239258E-01    0.321189761161804199E+00   -0.941895512193530332E+06   -0.622646350544153204E+01    1
    0.157910752296447754E+01    0.113187849521636963E+01   -0.161726163625717163E+02    0.455188214778900146E+00   -0.114540815353393555E+00   -0.295385360717773438E+00   -0.939004329265775741E+06   -0.622896350544151112E+01    1
   -0.937906026840209961E+00   -0.478640198707580566E+00   -0.160658884048461914E+02    0.181472837924957275E+00    0.248422622680664062E-01   -0.325232863426208496E+00   -0.932983275998129742E+06   -0.623146350544149907E+01    1
    0.717509508132934570E+00   -0.438203155994415283E+01   -0.161716811656951904E+02    0.885234236717224121E+00   -0.130208730697631836E+00    0.836951017379760742E+00   -0.924003222354166559E+06   -0.623396350544151101E+01    1
   -0.108631038665771484E+01    0.217773377895355225E+01   -0.160634862184524536E+02    0.566592812538146973E+00   -0.436339735984802246E+00   -0.256853461265563965E+00   -0.923048950872916612E+06   -0.623646350544152739E+01    1
    0.132400345802307129E+01   -0.154103755950927734E+01   -0.161781796216964722E+02    0.895089089870452881E+00    0.615291237831115723E+00    0.947852134704589844E+00   -0.918201532535412349E+06   -0.623896350544154199E+01    1
   -0.726259946823120117E+00    0.495206117630004883E+01   -0.158119572401046753E+02    0.476377427577972412E+00   -0.897415876388549805E-01    0.324722051620483398E+00   -0.914482211202905746E+06   -0.624146350544154416E+01    1
    0.505300283432006836E+00   -0.341659486293792725E+01   -0.160978710651397705E+02    0.751688420772552490E+00    0.152669668197631836E+00    0.943578839302062988E+00   -0.910538276544121676E+06   -0.624396350544154188E+01    1
    0.312359571456909180E+00   -0.471178174018859863E+01   -0.161842854022979736E+02    0.815551638603210449E+00   -0.354503631591796875E+00    0.911163091659545898E+00   -0.909237384895928437E+06   -0.624646350544154139E+01    1
    0.963299036026000977E+00   -0.303124487400054932E+01   -0.161717011928558350E+02    0.643363237380981445E+00    0.139465093612670898E+00    0.342526316642761230E+00   -0.904738676882767351E+06   -0.624896350544154089E+01    1
   -0.276066780090332031E+00   -0.970542430877685547E-02   -0.159768687486648560E+02    0.890774309635162354E+00   -0.613196015357971191E+00    0.918496966361999512E+00   -0.903831308176029357E+06   -0.625146350544151908E+01    1
   -0.182957005500793457E+01    0.129563748836517334E+01   -0.164701091051101685E+02    0.989886820316314697E+00   -0.417096853256225586E+00   -0.383709073066711426E+00   -0.898393788571390440E+06   -0.625396350544150437E+01    1
   -0.136868834495544434E+01    0.317685425281524658E+01   -0.160808930397033691E+02    0.255402743816375732E+00    0.174337625503540039E+00    0.575750112533569336E+00   -0.894013391090387828E+06   -0.625646350544151275E+01    1
   -0.781273841857910156E-02   -0.528064966201782227E+00   -0.158758367300033569E+02    0.182424128055572510E+00    0.440377593040466309E+00    0.869821190834045410E+00   -0.886859015093489783E+06   -0.625896350544152913E+01    1
   -0.642012357711791992E+00    0.368675231933593750E+01   -0.160222721099853516E+02    0.476681590080261230E-01   -0.525020480155944824E+00    0.848144531250000000E+00   -0.884179108899289975E+06   -0.626146350544153396E+01    1
   -0.187842655181884766E+01   -0.229990899562835693E+01   -0.169283634424209595E+02    0.355326771736145020E+00   -0.983455896377563477E+00   -0.145657062530517578E-01   -0.879598997223771177E+06   -0.626396350544151304E+01    1
    0.157843208312988281E+01   -0.266139328479766846E+01   -0.163444340229034424E+02    0.562305986881256104E+00    0.859168648719787598E+00   -0.198698043823242188E+00   -0.872327970897920663E+06   -0.626646350544151076E+01    1
    0.140627431869506836E+01   -0.142555654048919678E+01   -0.162871581315994263E+02    0.309339523315429688E+00    0.158522129058837891E+00    0.285958766937255859E+00   -0.871970828985961503E+06   -0.626896350544153069E+01    1
    0.131858777999877930E+01   -0.411356925964355469E+01   -0.164740662574768066E+02    0.157678365707397461E+00   -0.231420874595642090E+00    0.696141719818115234E+00   -0.863187173390810261E+06   -0.627146350544152575E+01    1
   -0.553684234619140625E+00   -0.243688225746154785E+01   -0.160882050991058350E+02    0.735931992530822754E-01    0.495366573333740234E+00   -0.684352755546569824E+00   -0.860050656922142720E+06   -0.627396350544150305E+01    1
