   -0.933344547160103843E+00    0.436388073167913504E+01   -0.159545314975779440E+01
   -0.933344547160103843E+00    0.436388073167913504E+01   -0.159545314975779440E+01
   -0.833988873886807980E+00    0.379887690901617248E+01   -0.159373696280158939E+01
   -0.810816667093254395E+00    0.340071089798850146E+01   -0.158684228005495287E+01
   -0.811287575350714718E+00    0.340155615126951538E+01   -0.158201506131938463E+01
   -0.865368977424941122E+00    0.354689430566240205E+01   -0.158154739094663466E+01
   -0.809980446444333424E+00    0.340246923768889786E+01   -0.158000496496797793E+01
   -0.893003180761386517E+00    0.416287001058541328E+01   -0.157873985610464063E+01
   -0.948751140245096991E+00    0.396026542998604114E+01   -0.157425065379186191E+01
   -0.941897843659615930E+00    0.439960542748011108E+01   -0.157176078722242774E+01
